card,money,cash_type_card,cash_type_cash,coffee_name_Americano,coffee_name_Americano with Milk,coffee_name_Cappuccino,coffee_name_Cocoa,coffee_name_Cortado,coffee_name_Espresso,coffee_name_Hot Chocolate,coffee_name_Latte
ANON-0000-0000-1167,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1170,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1110,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1110,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1161,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1157,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1163,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1196,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1189,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1189,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1178,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1179,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1161,-1.1763704075849248,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANON-0000-0000-1152,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1110,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1152,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1153,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1167,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1168,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1197,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1198,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1199,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1163,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1163,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1163,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1200,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1166,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1191,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1165,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1170,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0878,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1157,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1178,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1201,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1163,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1176,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1166,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1189,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1156,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1194,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1202,-2.1724573715104416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANON-0000-0000-1163,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1163,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1203,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1110,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1203,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1204,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1204,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1200,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1163,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1163,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1153,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1188,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1205,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1206,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1160,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1164,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1191,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1165,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1160,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1160,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1200,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1110,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0507,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1178,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1158,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1153,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1152,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1207,-2.1724573715104416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANON-0000-0000-1168,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1156,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1157,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1163,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1163,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1178,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1179,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1208,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-0046,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1209,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1163,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1210,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1198,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1198,-2.1724573715104416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANON-0000-0000-1211,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1200,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0507,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0507,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1212,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1212,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1160,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1160,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1202,-2.1724573715104416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANON-0000-0000-1213,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1214,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1200,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1163,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1163,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0878,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1200,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1184,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1215,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1201,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1179,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1216,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1169,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1169,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1156,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1160,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1196,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1196,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1163,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1163,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1217,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1200,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1163,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1160,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1218,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1210,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1219,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1160,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1203,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1202,-2.1724573715104416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANON-0000-0000-1220,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1221,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1194,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1191,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1218,-2.1724573715104416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANON-0000-0000-1170,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1222,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1206,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1223,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1223,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1192,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1163,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1163,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1110,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1198,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1203,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1218,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1224,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1215,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1222,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1210,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1225,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1225,-2.1724573715104416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANON-0000-0000-1225,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1225,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1226,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1185,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1212,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1222,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1161,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1152,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1170,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1220,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1167,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1227,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1207,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1198,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1168,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1171,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1158,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1110,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1158,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1217,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1228,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1229,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1179,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1179,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1191,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1182,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1161,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1167,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1163,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1163,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1167,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1198,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1203,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1196,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1163,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1163,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1230,-2.1724573715104416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANON-0000-0000-1156,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1231,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1231,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1163,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1232,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1233,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1234,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1169,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1163,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1235,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1236,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1237,-2.1724573715104416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANON-0000-0000-1232,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1163,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1110,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1238,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1198,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1167,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1203,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1203,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1161,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1163,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1163,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1203,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1239,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1191,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1165,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1165,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ANON-0000-0000-1178,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1178,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1184,0.8158035202661066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1240,0.8158035202661066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ANON-0000-0000-1241,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1190,-1.1763704075849248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-0095,-2.1724573715104416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ANON-0000-0000-1162,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1156,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1163,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ANON-0000-0000-1163,-0.18028344365940918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
